time,open,high,low,close,ST Line Up,ST Up,ST Line Down,ST Down,EMA 1,EMA 2,EMA 3,EMA 4,Zhighs,Zlows,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),BUY,SELL,AP,MOM,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
1714132800,64244.03,64820.01,63297.48,63503.22,NaN,NaN,77326.17330194656,NaN,64667.070382980746,64928.40795842145,65460.523610342745,65694.30962661716,NaN,NaN,64328.075611562715,64820.01,63297.48,63966.185000000005,0,0,65177.78949087559,-786.3699999999953,64244.03,64820.01,63297.48,63503.22
1714147200,63503.22,64162.5,63318.75,63742.05,NaN,NaN,77326.17330194656,NaN,64578.97320364925,64881.88411691473,65426.49442993992,65674.8841576956,NaN,NaN,64147.130305781364,64162.5,63318.75,63681.630000000005,0,0,65140.80263011582,-539.9599999999991,63503.22,64162.5,63318.75,63742.05
1714161600,63742.07,64107.32,63689.22,63770.01,NaN,NaN,76995.5938877311,NaN,64501.92908901599,64838.28121036905,65393.69275805992,65655.93018597724,NaN,NaN,63914.380152890684,64107.32,63689.22,63827.155,0,0,65124.98348125413,-247.97999999999593,63742.07,64107.32,63689.22,63770.01
1714176000,63770,63923.41,62391.24,63082.01,NaN,NaN,76995.5938877311,NaN,64366.6986995859,64769.407829570264,65347.916861860715,65630.31903984811,NaN,NaN,63870.767576445345,63923.41,62391.24,63291.665,0,0,65038.08584308678,-779.2200000000012,63770,63923.41,62391.24,63082.01
1714190400,63082,63175,62808,62966.83,NaN,NaN,76219.2618490622,NaN,64233.377871053905,64698.71850292045,65300.766626972385,65603.81666134216,NaN,NaN,63581.21628822267,63581.21628822267,62808,63007.957500000004,0,0,65008.34338905117,-1169.1100000000006,63082,63175,62808,62966.83
1714204800,62966.84,63060,62673.37,62862.14,NaN,NaN,75351.61566415596,NaN,64102.78378809639,64626.69581653141,65252.47699079471,65576.53629655269,NaN,NaN,63294.58689411134,63294.58689411134,62673.37,62890.587499999994,0,0,64979.95399341652,-1884.9700000000012,62966.84,63060,62673.37,62862.14
1714219200,62862.13,63408.53,62810.29,62951.75,NaN,NaN,75243.20759774037,NaN,63993.1615225634,64561.01166686352,65206.91804048195,65550.41901997007,NaN,NaN,63092.58719705566,63408.53,62810.29,63008.175,0,0,64937.97212452122,-1546.5899999999965,62862.13,63408.53,62810.29,62951.75
1714233600,62951.75,63650,62750,63352.11,NaN,NaN,75243.20759774037,NaN,63932.108996604984,64513.603758359066,65170.1891683932,65528.545298378325,NaN,NaN,63050.38109852783,63650,62750,63175.965,0,0,64887.850620241356,-1029.1299999999974,62951.75,63650,62750,63352.11
1714248000,63352.11,63555.56,63157.98,63461.98,NaN,NaN,74996.5160541697,NaN,63887.33480645213,64472.36361097244,65136.3632442666,65507.98245958849,NaN,NaN,63113.17304926392,63555.56,63113.17304926392,63381.9075,0,0,64874.09165213274,-814.9699999999939,63352.11,63555.56,63157.98,63461.98
1714262400,63461.98,64370,63456.86,64021.62,NaN,NaN,74996.5160541697,NaN,63900.12387250431,64454.687390934305,65114.28912061775,65493.192783373685,NaN,NaN,63247.54027463196,64370,63247.54027463196,63827.615000000005,0,0,64855.71444577246,-222.39999999999418,63461.98,64370,63456.86,64021.62
1714276800,64021.62,64060,63800,63915.5,NaN,NaN,74980.93330387745,NaN,63901.58826559914,64433.54278736826,65090.55072218968,65477.494347718224,NaN,NaN,63537.57763731598,64060,63537.57763731598,63949.28,0,0,64843.28695117479,412.27999999999884,64021.62,64060,63800,63915.5
1714291200,63915.5,63979.27,63345.55,63484.01,NaN,NaN,74558.8299734897,NaN,63861.81890697065,64396.30620747146,65058.738034621565,65457.6586825668,NaN,NaN,63743.428818657994,63979.27,63345.55,63681.082500000004,0,0,64823.810941251766,-258.0400000000009,63915.5,63979.27,63345.55,63484.01
1714305600,63484,63869.09,63415.6,63540,NaN,NaN,74129.35797614073,NaN,63831.16948725916,64362.725571884344,65028.66401413401,65438.577501645734,NaN,NaN,63712.255659329,63869.09,63415.6,63577.1725,0,0,64807.25646708873,-230.01000000000204,63484,63869.09,63415.6,63540
1714320000,63540,63976,63483.18,63730.49,NaN,NaN,73907.13167852665,NaN,63821.58096466305,64337.932020045744,65002.957598012545,65421.58160610697,NaN,NaN,63644.714079664496,63976,63483.18,63682.417499999996,0,0,64796.53135773149,648.4799999999959,63540,63976,63483.18,63730.49
1714334400,63730.49,63745.91,62781,63118.62,NaN,NaN,73870.60751067399,NaN,63754.63230136181,64290.115862396895,64965.64398221031,65398.66656525018,NaN,NaN,63663.565789832246,63745.91,62781,63344.005,0,0,64759.60684187303,151.79000000000087,63730.49,63745.91,62781,63118.62
1714348800,63118.62,63367.05,62150.52,62279.67,NaN,NaN,73870.60751067399,NaN,63614.159701232114,64211.274848185254,64912.45637860219,65367.63177355615,NaN,NaN,63503.78539491612,63503.78539491612,62150.52,62728.965,0,0,62599.079999999994,-582.4700000000012,63118.62,63367.05,62150.52,62279.67
1714363200,62279.68,62639.4,61923.13,62399.98,NaN,NaN,73589.77903364594,NaN,63498.52353921001,64140.243677668186,64862.704371105116,65338.102900187434,NaN,NaN,63116.37519745806,63116.37519745806,61923.13,62310.5475,0,0,62447.87616699144,-551.7699999999968,62279.68,62639.4,61923.13,62399.98
1714377600,62399.98,62673.18,62179.99,62256,NaN,NaN,73344.03263028136,NaN,63380.18796404715,64066.35176874002,64811.0864627664,65307.43520963831,NaN,NaN,62713.46134872903,62713.46134872903,62179.99,62377.2875,0,0,62428.43176987772,-1096.1100000000006,62399.98,62673.18,62179.99,62256
1714392000,62256,63112.29,61765.53,63039.07,NaN,NaN,73344.03263028136,NaN,63347.70053889981,64026.06620918159,64775.99702786013,65284.86441153246,NaN,NaN,62545.37442436452,63112.29,61765.53,62543.2225,0,0,62513.15852748257,-422.9100000000035,62256,63112.29,61765.53,63039.07
1714406400,63039.07,63221.74,62546.37,62987.37,NaN,NaN,73344.03263028136,NaN,63313.38334471887,63985.3330245078,64740.578670872805,65262.00377062168,NaN,NaN,62544.29846218226,63221.74,62544.29846218226,62948.6375,0,0,62572.55953736085,-1034.25,63039.07,63221.74,62546.37,62987.37
1714420800,62987.37,64228.35,62820,63866,NaN,NaN,73344.03263028136,NaN,63366.013502364694,63980.65329805652,64723.26028135057,65248.11318583938,NaN,NaN,62746.46798109113,64228.35,62746.46798109113,63475.43,0,0,62733.033404071226,-49.5,62987.37,64228.35,62820,63866
1714435200,63866,64734,62995.7,63647.99,NaN,NaN,73344.03263028136,NaN,63392.86840690139,63967.60767852489,64701.96780053175,65232.19156209968,NaN,NaN,63110.94899054557,64734,62995.7,63810.9225,0,0,62935.302430042895,163.97999999999593,63866,64734,62995.7,63647.99
1714449600,63647.99,63708.7,63069.68,63148.74,NaN,NaN,73344.03263028136,NaN,63369.618082434594,63935.49522054352,64671.210814382604,65211.460700785254,NaN,NaN,63460.935745272785,63708.7,63069.68,63393.7775,0,0,62965.28932956317,-391.26000000000204,63647.99,63708.7,63069.68,63148.74
1714464000,63148.74,63244,61000,61204.42,NaN,NaN,73344.03263028136,NaN,63163.40874125034,63828.39423150259,64602.56149132553,65171.58964903615,NaN,NaN,63427.35662263639,63427.35662263639,61000,62149.28999999999,0,0,62653.770859521814,-2526.0699999999997,63148.74,63244,61000,61204.42
1714478400,61204.41,61559.36,60546.22,60796.85,NaN,NaN,73344.03263028136,NaN,62938.0221944646,63709.51014399269,64527.20086773492,65128.05990128454,NaN,NaN,62788.32331131819,62788.32331131819,60546.22,61026.71,0,0,62369.889319757254,-2321.770000000004,61204.41,61559.36,60546.22,60796.85
1714492800,60796.86,60947.55,59191.6,59292.95,NaN,NaN,73344.03263028136,NaN,62590.872461658444,63536.31170697336,64423.552335700566,65069.99910624688,NaN,NaN,61907.5166556591,61907.5166556591,59191.6,60057.240000000005,0,0,61921.28602757523,-2986.720000000001,60796.86,60947.55,59191.6,59292.95
1714507200,59292.95,61070.71,59274.75,60672,NaN,NaN,73344.03263028136,NaN,62408.12270340526,63423.98575768029,64349.26417063719,65026.2379211101,NaN,NaN,60982.37832782955,61070.71,59274.75,60077.6025,0,0,61779.738598259886,-1727.9800000000032,59292.95,61070.71,59274.75,60672
1714521600,60672.01,60841.63,59590,60246.03,NaN,NaN,73344.03263028136,NaN,62202.20911260476,63299.360041692824,64268.012008842394,64978.67366318861,NaN,NaN,60529.99041391478,60841.63,59590,60337.4175,0,0,61666.52226331893,-2009.9700000000012,60672.01,60841.63,59590,60246.03
1714536000,60246.02,60361.09,57100,57499.99,NaN,NaN,73344.03263028136,NaN,61754.378720928114,63071.933765548005,64133.99177104353,64904.25890037081,NaN,57100,60433.70395695739,60433.70395695739,57100,58801.774999999994,0,0,61166.73447209109,-5539.080000000002,60246.02,60361.09,57100,57499.99
1714550400,57500,57909,56552.82,57898.47,NaN,NaN,73344.03263028136,NaN,61387.149318934964,62869.05283356573,64010.51609240901,64834.549558078565,NaN,56552.82,59617.73947847869,59617.73947847869,56552.82,57465.0725,0,0,60609.41891266699,-5088.9000000000015,57500,57909,56552.82,57898.47
1714564800,57898.46,58275.87,56674.51,56886,NaN,NaN,73344.03263028136,NaN,60958.46843141735,62634.423310680795,63869.436565826654,64755.45951272455,NaN,NaN,58541.40598923934,58541.40598923934,56674.51,57433.71,0,0,60322.49288907,-6980,57898.46,58275.87,56674.51,56886
1714579200,56886,59468,56625.09,56954.47,NaN,NaN,73344.03263028136,NaN,60577.13524747284,62411.680043595275,63732.50653482018,64677.83772652828,NaN,NaN,57987.55799461967,59468,56625.09,57483.39,0,0,59975.81234014198,-6693.519999999997,56886,59468,56625.09,56954.47
1714593600,56954.46,58575.32,56760.02,58364.97,NaN,NaN,73344.03263028136,NaN,60366.45284295162,62252.98553208174,63626.21868264552,64615.02312228422,NaN,NaN,57735.47399730983,58575.32,56760.02,57663.6925,0,0,59873.49247353843,-4783.769999999997,56954.46,58575.32,56760.02,58364.97
1714608000,58364.97,58610.55,56911.84,57442.88,NaN,NaN,73344.03263028136,NaN,60088.01733409909,62064.353942588335,63503.776332494126,64543.65851410229,NaN,NaN,57699.58324865492,58610.55,56911.84,57832.56,0,0,59731.74822455151,-3761.540000000001,58364.97,58610.55,56911.84,57442.88
1714622400,57442.88,57945.19,57202.49,57681.08,NaN,NaN,73344.03263028136,NaN,59858.785207042034,61892.46084680056,63388.475415019,64475.37415077789,NaN,NaN,57766.07162432746,57945.19,57202.49,57567.91,0,0,59684.0982645569,-3115.769999999997,57442.88,57945.19,57202.49,57681.08
1714636800,57681.08,58689.55,57561.14,58559.66,NaN,NaN,73344.03263028136,NaN,59735.058996847554,61761.762774377006,63292.8553077909,64416.511323406965,NaN,NaN,57666.99081216373,58689.55,57561.14,58122.857500000006,0,0,59629.05919217082,-733.2899999999936,57681.08,58689.55,57561.14,58559.66
1714651200,58559.66,59455,58222,59264.15,NaN,NaN,73344.03263028136,NaN,59690.21052095731,61663.81717538183,63213.07896506237,64365.24404655714,NaN,NaN,57894.92415608186,59455,57894.92415608186,58875.2025,0,0,59580.75384563544,-1407.8499999999985,58559.66,59455,58222,59264.15
1714665600,59264.16,59575.29,58943.38,59351.11,NaN,NaN,73344.03263028136,NaN,59657.91523324709,61573.12277634725,63136.604332090836,64315.35216549687,NaN,NaN,58385.06332804093,59575.29,58385.06332804093,59283.485,0,0,59573.480766799876,-894.9199999999983,59264.16,59575.29,58943.38,59351.11
1714680000,59351.1,59625,58637.62,59060.61,NaN,NaN,73344.03263028136,NaN,59601.02902055689,61474.59286354932,63055.89157303953,64263.066173800384,NaN,NaN,58834.27416402046,59625,58637.62,59168.582500000004,0,0,59562.781422270695,1560.6200000000026,59351.1,59625,58637.62,59060.61
1714694400,59060.6,59999,58811.32,59720.3,NaN,NaN,73344.03263028136,NaN,59612.388161456234,61405.79706497876,62989.84025476152,64217.864520329735,NaN,NaN,59001.42833201023,59999,58811.32,59397.80500000001,0,0,59561.54327269267,1821.8300000000017,59060.6,59999,58811.32,59720.3
1714708800,59720.3,59844.94,59061.63,59190.74,NaN,NaN,73344.03263028136,NaN,59572.2311936985,61318.93208203842,62914.61054674644,64167.843380823964,NaN,NaN,59199.616666005124,59844.94,59061.63,59454.4025,0,0,59558.078356551094,2304.739999999998,59720.3,59844.94,59061.63,59190.74
1714723200,59190.74,59575.48,58849.94,59291.09,NaN,NaN,73344.03263028136,NaN,59545.45584191769,61239.40886313495,62842.85766463265,64119.31847156204,NaN,NaN,59327.00958300256,59575.48,58849.94,59226.8125,0,0,59552.901192525795,2336.6199999999953,59190.74,59575.48,58849.94,59291.09
1714737600,59291.1,62115.64,58991.99,61690.74,NaN,NaN,73344.03263028136,NaN,59749.76861887791,61257.10812340417,62820.043453451806,64095.153511646,NaN,NaN,59276.911041501284,62115.64,58991.99,60522.36749999999,1,0,59661.56977829138,3325.769999999997,59291.1,62115.64,58991.99,61690.74
1714752000,61690.74,62179.99,61533.2,62067.32,NaN,NaN,73344.03263028136,NaN,59970.487798032394,61288.881138172634,62805.13803853197,64074.976063768925,NaN,NaN,59899.63927075064,62179.99,59899.63927075064,61867.8125,0,0,59703.485289599215,4624.440000000002,61690.74,62179.99,61533.2,62067.32
1714766400,62067.32,63333,61974,62882.01,NaN,NaN,73344.03263028136,NaN,60247.77562679121,61351.35677981292,62806.660255590745,64063.1057546767,NaN,NaN,60883.725885375316,63333,60883.725885375316,62564.082500000004,0,0,59788.57052415769,5200.93,62067.32,63333,61974,62882.01
1714780800,62882.01,63595.14,62541.03,62724,NaN,NaN,73344.03263028136,NaN,60483.60651947776,61405.185925702615,62805.02341884637,64049.78131930678,NaN,NaN,61723.90419268766,63595.14,61723.90419268766,62935.545,0,0,59846.260970720214,4164.3399999999965,62882.01,63595.14,62541.03,62724
1714795200,62724,63450,62686,62959.03,NaN,NaN,73344.03263028136,NaN,60719.361136670355,61466.12098743977,62808.07305411674,64038.9280723485,NaN,NaN,62329.72459634383,63450,62329.72459634383,62954.7575,0,0,59885.776195307946,3694.8799999999974,62724,63450,62686,62959.03
1714809600,62959.03,64540,62924.37,63873.31,NaN,NaN,73344.03263028136,NaN,61019.73721889222,61560.52055655978,62829.16685502532,64037.2801313301,NaN,NaN,62642.24104817191,64540,62642.24104817191,63574.1775,0,0,59980.169117978585,4522.199999999997,62959.03,64540,62924.37,63873.31
1714824000,63873.3,64158.19,63434.53,63609.17,NaN,NaN,73344.03263028136,NaN,61266.349864712014,61640.85975042018,62844.61246185651,64033.02032902831,NaN,NaN,63108.20927408595,64158.19,63108.20927408595,63768.7975,0,0,60032.421648047406,4548.559999999998,63873.3,64158.19,63434.53,63609.17
1714838400,63609.17,64019.83,63300.58,63921.18,NaN,NaN,73344.03263028136,NaN,61519.19082997754,61730.284073933115,62865.930630928655,64031.9074899335,NaN,NaN,63438.503387042976,64019.83,63300.58,63712.69,0,0,60080.859978089335,4200.879999999997,63609.17,64019.83,63300.58,63921.18
1714852800,63921.17,64240.76,63550,63892.04,NaN,NaN,73344.03263028136,NaN,61745.17646521777,61815.058816131816,62886.24962833601,64030.515773615756,NaN,NaN,63575.59669352149,64240.76,63550,63900.9925,0,0,60113.29169454757,4701.300000000003,63921.17,64240.76,63550,63892.04
1714867200,63892.03,64188,62822.17,63235.93,NaN,NaN,73344.03263028136,NaN,61887.15299233989,61870.77925471488,62893.173992131335,64022.60944751013,NaN,NaN,63738.294596760745,64188,62822.17,63534.5325,0,0,60160.09822338619,3944.840000000004,63892.03,64188,62822.17,63235.93
1714881600,63235.93,63959,63119.32,63736.87,NaN,NaN,73344.03263028136,NaN,62063.31651687895,61943.959283941746,62909.8808437723,64019.76626892794,NaN,NaN,63636.41354838037,63959,63119.32,63512.78,0,0,60184.01989543342,2046.1300000000047,63235.93,63959,63119.32,63736.87
1714896000,63736.86,63937.17,63539.53,63859.63,NaN,NaN,73344.03263028136,NaN,62234.393991461904,62019.08362574795,62928.687757757005,64018.17287321721,NaN,NaN,63574.596774190184,63937.17,63539.53,63768.2975,0,0,60214.337287411036,1792.3099999999977,63736.86,63937.17,63539.53,63859.63
1714910400,63859.63,64646,63618.91,64428.65,NaN,NaN,73344.03263028136,NaN,62443.37075417982,62113.57642473823,62958.38998037568,64022.25722273744,NaN,NaN,63671.44713709509,64646,63618.91,64138.2975,0,0,60288.273571751546,1546.6399999999994,63859.63,64646,63618.91,64428.65
1714924800,64428.64,64554.68,63811.01,63879.94,NaN,NaN,73344.03263028136,NaN,62580.18687282936,62182.84558455242,62976.63849561576,64020.84113096891,NaN,NaN,63904.87231854755,64554.68,63811.01,64168.567500000005,0,0,60325.01075458206,1155.9400000000023,64428.64,64554.68,63811.01,63879.94
1714939200,63879.94,64227.51,63582.08,64012,NaN,NaN,73344.03263028136,NaN,62716.550027797995,62254.57713025625,62997.14070362337,64020.753159516484,NaN,NaN,64036.71990927377,64227.51,63582.08,63925.38250000001,0,0,60346.930041348256,1052.9700000000012,63879.94,64227.51,63582.08,64012
1714953600,64012,64465,63708.58,63866.59,NaN,NaN,73344.03263028136,NaN,62826.07764419819,62317.79332122659,63014.35752137341,64019.21919773025,NaN,NaN,63981.05120463689,64465,63708.58,64013.0425,0,0,64013.38999999999,-6.720000000001164,64012,64465,63708.58,63866.59
1714968000,63866.59,64588,63768.72,64540.75,NaN,NaN,73344.03263028136,NaN,62989.37977332217,62404.9680929432,63044.58311500958,64024.40855894687,NaN,NaN,63997.046852318446,64588,63768.72,64191.015,0,0,64175.22164073932,931.5800000000017,63866.59,64588,63768.72,64540.75
1714982400,64540.75,65500,63815.38,64203.56,NaN,NaN,73344.03263028136,NaN,63105.01598538673,62475.50110890621,63067.53315233612,64026.19116035038,NaN,NaN,64094.03092615922,65500,63815.38,64514.9225,0,0,64361.2791239757,282.3799999999974,64540.75,65500,63815.38,64203.56
1714996800,64203.55,64319.86,62909.61,63632.01,NaN,NaN,73344.03263028136,NaN,63155.205891540376,62520.85439875303,63078.710911695794,64022.26895974988,NaN,NaN,64304.47671307961,64319.86,62909.61,63766.25750000001,0,0,64070.06418795961,-260.02999999999884,64203.55,64319.86,62909.61,63632.01
1715011200,63632.01,63747.59,62700,63220,NaN,NaN,73344.03263028136,NaN,63161.376759012725,62548.271873311736,63081.50871542459,64014.28618403098,NaN,NaN,64035.36710653981,64035.36710653981,62700,63324.9,0,0,63938.50235487604,-15.930000000000291,63632.01,63747.59,62700,63220
1715025600,63220,63611.85,63051.94,63165.19,NaN,NaN,73344.03263028136,NaN,63161.739924821035,62572.464741025,63083.1657705647,64005.837465781915,NaN,NaN,63680.1335532699,63680.1335532699,63051.94,63262.245,0,0,63896.35586316282,-571.6800000000003,63220,63611.85,63051.94,63165.19
1715040000,63165.18,63967.19,62832.6,63239.49,NaN,NaN,73344.03263028136,NaN,63169.1446938857,62598.62259431814,63086.26129986045,63998.21211786369,NaN,NaN,63471.18927663495,63967.19,62832.6,63301.115,0,0,63839.404137859594,-620.1399999999994,63165.18,63967.19,62832.6,63239.49
1715054400,63239.5,63853.12,63092.76,63669.69,NaN,NaN,73344.03263028136,NaN,63216.815675420396,62640.625237678214,63097.81434342757,63994.94324106903,NaN,NaN,63386.15213831747,63853.12,63092.76,63463.7675,0,0,63818.61173582053,-758.9599999999991,63239.5,63853.12,63092.76,63669.69
1715068800,63669.69,64422.41,63358,63490.43,NaN,NaN,73344.03263028136,NaN,63242.874182523214,62673.95091463201,63105.58891088445,63989.923208819586,NaN,NaN,63424.959819158736,64422.41,63358,63735.1325,0,0,63811.9870379788,-389.51000000000204,63669.69,64422.41,63358,63490.43
1715083200,63490.43,64320,63050.77,63740.48,NaN,NaN,73344.03263028136,NaN,63290.2652127591,62715.77558464644,63118.16101165902,63987.44118684128,NaN,NaN,63580.04615957937,64320,63050.77,63650.42,0,0,63800.6980426081,-271.5199999999968,63490.43,64320,63050.77,63740.48
1715097600,63740.48,63895.46,62789.89,63060.01,NaN,NaN,73344.03263028136,NaN,63268.33614487728,62729.274973483836,63117.00950647765,63978.21301582793,NaN,NaN,63615.23307978969,63895.46,62789.89,63371.46000000001,0,0,63765.0892278674,-806.5799999999945,63740.48,63895.46,62789.89,63060.01
1715112000,63060,63197.58,62261,62312.08,NaN,NaN,73344.03263028136,NaN,63177.26413107944,62712.914386288394,63101.070308329574,63961.6345778595,NaN,NaN,63493.34653989485,63493.34653989485,62261,62707.66500000001,0,0,63673.14356589684,-2228.6699999999983,63060,63197.58,62261,62312.08
1715126400,62312.07,62973.18,62111,62893.99,NaN,NaN,73344.03263028136,NaN,63150.28564240521,62720.01539074767,63096.96970816463,63951.011248726565,NaN,NaN,63100.50576994743,63100.50576994743,62111,62572.56,0,0,63619.94991518271,-1309.5699999999997,62312.07,62973.18,62111,62893.99
1715140800,62894,63020.22,62020.09,62208,NaN,NaN,73344.03263028136,NaN,63060.54415265233,62699.93635581639,63079.36634760691,63933.66785321685,NaN,NaN,62836.53288497371,63020.22,62020.09,62535.5775,0,0,63551.08039211087,-1424.010000000002,62894,63020.22,62020.09,62208
1715155200,62208,62519.7,62042,62243.4,NaN,NaN,73344.03263028136,NaN,62982.72090001877,62682.03296931378,63062.81255854539,63916.849267612706,NaN,NaN,62686.055192486856,62686.055192486856,62042,62253.275,0,0,63487.59139331412,-976.5999999999985,62208,62519.7,62042,62243.4
1715169600,62243.4,62828,61761,62273.08,NaN,NaN,73344.03263028136,NaN,62915.13605239794,62665.99559796815,63047.174290059345,63900.493354502134,NaN,NaN,62469.66509624343,62828,61761,62276.369999999995,0,0,63391.778317558164,-892.1100000000006,62243.4,62828,61761,62273.08
1715184000,62273.07,62760,61949.42,62179.45,NaN,NaN,73344.03263028136,NaN,62845.070714074325,62646.91537843998,63029.99163085025,63883.3685450046,NaN,NaN,62373.017548121716,62760,61949.42,62290.485,0,0,63346.82346404985,-1060.0400000000009,62273.07,62760,61949.42,62179.45
1715198400,62179.45,62248.84,60888,61193.03,NaN,NaN,73344.03263028136,NaN,62687.733503210104,62589.90026555998,62993.61615301163,63856.59900724336,NaN,NaN,62331.75127406086,62331.75127406086,60888,61627.329999999994,0,0,63215.71374514056,-2476.6600000000035,62179.45,62248.84,60888,61193.03
1715212800,61193.03,61806.98,61144.33,61680.4,NaN,NaN,73344.03263028136,NaN,62591.796979094855,62554.2335884792,62967.61187275397,63834.94528577825,NaN,NaN,61979.540637030426,61979.540637030426,61144.33,61456.185000000005,0,0,63164.65667913587,-1810.0299999999988,61193.03,61806.98,61144.33,61680.4
1715227200,61680.4,61780.6,61129,61253.16,NaN,NaN,73344.03263028136,NaN,62464.30774299058,62503.21109481335,62933.66233071924,63809.25587994961,NaN,NaN,61717.86281851522,61780.6,61129,61460.79,0,0,63108.55029798895,-2487.3199999999997,61680.4,61780.6,61129,61253.16
1715241600,61253.16,61447.06,60630,61053.99,NaN,NaN,73344.03263028136,NaN,62329.99176746767,62446.37889501674,62896.441096447576,63781.84029905459,NaN,NaN,61589.326409257614,61589.326409257614,60630,61096.0525,0,0,62994.85035977812,-2006.020000000004,61253.16,61447.06,60630,61053.99
1715256000,61053.99,62285,60882.19,62159.06,NaN,NaN,73344.03263028136,NaN,62313.712551518365,62435.11148736903,62881.839490577324,63765.6932314023,NaN,NaN,61342.68945462881,62285,60882.19,61595.06,0,0,62899.20516270525,-153.02000000000407,61053.99,62285,60882.19,62159.06
1715270400,62159.06,62668.67,61750,62454.92,NaN,NaN,73344.03263028136,NaN,62327.160879945186,62435.88829178593,62873.385639278764,63752.65071168685,NaN,NaN,61468.8747273144,62668.67,61468.8747273144,62258.16249999999,0,0,62865.092403105766,-439.0699999999997,62159.06,62668.67,61750,62454.92
1715284800,62454.92,63429.03,62346.36,63074.01,NaN,NaN,73344.03263028136,NaN,62398.28936756946,62460.912672500206,62877.358398897006,63745.89806778947,NaN,NaN,61863.5186136572,63429.03,61863.5186136572,62826.08,0,0,62868.78438841608,866.010000000002,62454.92,63429.03,62346.36,63074.01
1715299200,63074,63094.01,62662.07,62916.16,NaN,NaN,73344.03263028136,NaN,62447.61038018189,62478.76550887275,62878.1267474337,63737.641967612464,NaN,NaN,62344.7993068286,63094.01,62344.7993068286,62936.560000000005,0,0,62869.28596052461,672.760000000002,63074,63094.01,62662.07,62916.16
1715313600,62916.16,63380,62660.42,63078.02,NaN,NaN,73344.03263028136,NaN,62507.649391593135,62502.265684995386,62882.08502966273,63731.078564949654,NaN,NaN,62640.67965341431,63380,62640.67965341431,63008.65,0,0,62875.88154721138,804.939999999995,62916.16,63380,62660.42,63078.02
1715328000,63078.01,63320,62800,63299.63,NaN,NaN,73344.03263028136,NaN,62583.076116203316,62533.534873819095,62890.35324689713,63726.78554440289,NaN,NaN,62824.66482670716,63320,62800,63124.41,0,0,62882.43528145159,1120.1800000000003,63078.01,63320,62800,63299.63
1715342400,63299.63,63469.13,60690,60928.02,NaN,NaN,73344.03263028136,NaN,62425.45172418395,62470.573506218345,62851.49516280016,63698.93713102575,NaN,NaN,62974.53741335358,63469.13,60690,62096.695,0,0,62769.46809603441,-265.01000000000204,63299.63,63469.13,60690,60928.02
1715356800,60928.02,61294.82,60187.12,60716.97,NaN,NaN,73344.03263028136,NaN,62262.73917902357,62401.80474126861,62809.22733779421,63669.265816289175,NaN,NaN,62535.61620667679,62535.61620667679,60187.12,60781.7325,0,0,62641.77184302776,-963.4300000000003,60928.02,61294.82,60187.12,60716.97
1715371200,60716.96,61003,60456.91,60799.99,NaN,NaN,73344.03263028136,NaN,62123.42973340228,62338.988476905135,62769.440459818084,63640.7158081669,NaN,NaN,61658.67435333839,61658.67435333839,60456.91,60744.215,0,0,62606.137817418756,-453.17000000000553,60716.96,61003,60456.91,60799.99
1715385600,60799.99,61096.27,60650,60731.9,NaN,NaN,73344.03263028136,NaN,61990.90309212587,62275.96539937944,62729.0931239801,63611.77236728962,NaN,NaN,61201.4446766692,61201.4446766692,60650,60819.54,0,0,62579.16297737453,-322.0899999999965,60799.99,61096.27,60650,60731.9
1715400000,60731.89,61080,60712,61018.52,NaN,NaN,73344.03263028136,NaN,61898.29517859007,62226.65381509005,62695.22038885178,63585.968861147434,NaN,NaN,61010.4923383346,61080,60712,60885.6025,0,0,62558.793467604366,-1140.5400000000009,60731.89,61080,60712,61018.52
1715414400,61018.53,61058.75,60487.09,60684.01,NaN,NaN,73344.03263028136,NaN,61782.64897110531,62166.15797920417,62655.39444055769,63557.093648598704,NaN,NaN,60948.0474191673,61058.75,60487.09,60812.095,0,0,62529.137153726006,-1770.9099999999962,61018.53,61058.75,60487.09,60684.01
1715428800,60684,61515,60643.94,61174.18,NaN,NaN,73344.03263028136,NaN,61724.69954528575,62127.25688198047,62626.063461536745,63533.38306503056,NaN,NaN,60880.07120958365,61515,60643.94,61004.28,0,0,62503.264834009635,-1899.8300000000017,60684,61515,60643.94,61174.18
1715443200,61174.18,61410.09,61016,61144,NaN,NaN,73344.03263028136,NaN,61669.39482668711,62088.69778856947,62596.715670219186,63509.60810915961,NaN,NaN,60942.175604791824,61410.09,60942.175604791824,61186.0675,0,0,62487.72183370035,-1772.1600000000035,61174.18,61410.09,61016,61144
1715457600,61144.01,61154.21,60743.51,60825.99,NaN,NaN,72566.04232724372,NaN,61589.070557478815,62039.17983607655,62561.65179556138,63482.90544140678,NaN,NaN,61064.12155239591,61154.21,60743.51,60966.93,0,0,62473.632427268974,-2252.029999999999,61144.01,61154.21,60743.51,60825.99
1715472000,60825.99,61104.05,60804,60930,NaN,NaN,71859.56409451936,NaN,61526.30193295702,61995.68258760296,62529.341859015614,63457.50339721368,NaN,NaN,61015.52577619796,61104.05,60804,60916.01,0,0,62462.12903217902,-2369.6299999999974,60825.99,61104.05,60804,60930
